2.000000,1.000000,1.000000,1.000000,3191.175900,942.000000,3191.175900,966.000000,5659.367100,2323.000000,3549.336300,88.000000
2.000000,1.000000,1.000000,2.000000,3684.894711,804.000000,3684.894711,898.000000,6787.654482,2225.000000,4083.331308,89.000000
2.000000,1.000000,1.000000,3.000000,3999.867330,772.000000,3999.867330,820.000000,7520.857996,2193.000000,4421.078396,61.000000
2.000000,1.000000,1.000000,4.000000,4233.394510,733.000000,4233.394510,793.000000,8084.616213,2236.000000,4663.486205,59.000000
2.000000,1.000000,1.000000,5.000000,4416.631408,745.000000,4416.631408,819.000000,8510.942044,2161.000000,4848.862823,55.000000
2.000000,1.000000,2.000000,2.000000,4135.799000,679.000000,4135.799000,759.000000,7771.920200,2138.000000,4520.816600,48.000000
2.000000,1.000000,2.000000,3.000000,4395.745876,699.000000,4395.745876,792.000000,8342.436853,2090.000000,4787.564265,56.000000
2.000000,1.000000,2.000000,4.000000,4592.318438,712.000000,4592.318438,785.000000,8791.565322,2093.000000,4985.198958,57.000000
2.000000,1.000000,2.000000,5.000000,4748.358869,712.000000,4748.358869,806.000000,9151.240409,2133.000000,5138.940728,91.000000
2.000000,1.000000,2.000000,6.000000,4878.317662,696.000000,4878.317662,801.000000,9465.446864,2057.000000,5261.203327,55.000000
2.000000,1.000000,3.000000,3.000000,4663.877700,688.000000,4663.877700,763.000000,8882.085100,2088.000000,5028.983200,46.000000
2.000000,1.000000,3.000000,4.000000,4841.354401,720.000000,4841.354401,785.000000,9271.811312,2085.000000,5199.207259,56.000000
2.000000,1.000000,3.000000,5.000000,4981.192276,711.000000,4981.192276,771.000000,9613.117684,2094.000000,5330.549616,56.000000
2.000000,1.000000,3.000000,6.000000,5098.617309,706.000000,5098.617309,785.000000,9870.436207,2055.000000,5434.782124,55.000000
2.000000,1.000000,3.000000,7.000000,5199.158958,707.000000,5199.158958,771.000000,10067.963158,2087.000000,5522.113701,55.000000
2.000000,1.000000,4.000000,4.000000,5030.173200,684.000000,5030.173200,768.000000,9656.821600,2118.000000,5359.373200,45.000000
2.000000,1.000000,4.000000,5.000000,5157.289532,705.000000,5157.289532,809.000000,9943.012219,2021.000000,5473.709376,55.000000
2.000000,1.000000,4.000000,6.000000,5264.824715,705.000000,5264.824715,781.000000,10166.770142,2083.000000,5566.341131,54.000000
2.000000,1.000000,4.000000,7.000000,5356.066500,722.000000,5356.066500,779.000000,10350.615715,2030.000000,5644.145043,55.000000
2.000000,1.000000,4.000000,8.000000,5434.572680,701.000000,5434.572680,780.000000,10528.043362,2043.000000,5710.780265,55.000000
2.000000,3.000000,1.000000,1.000000,4530.060000,697.000000,4530.060000,763.000000,8020.492100,2855.000000,5223.554300,45.000000
